datetime,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
2017-01-08 10:00:00,33827,2017,1,8,10,19.0,19.0,12.0,42.0,100.0,38.0,2.8,1019.6,-10.1,0.0,NW,3.6,Guanyuan
2017-01-08 11:00:00,33828,2017,1,8,11,33.0,33.0,11.0,35.0,100.0,51.0,3.8,1019.1,-10.3,0.0,NW,3.9,Guanyuan
2017-01-08 12:00:00,33829,2017,1,8,12,31.0,31.0,9.0,30.0,100.0,63.0,5.0,1017.9,-10.0,0.0,NW,2.8,Guanyuan
2017-01-08 13:00:00,33830,2017,1,8,13,21.0,21.0,7.0,26.0,100.0,72.0,6.1,1016.6,-9.8,0.0,NW,2.4,Guanyuan
2017-01-08 14:00:00,33831,2017,1,8,14,8.0,8.0,7.0,28.0,100.0,75.0,7.2,1015.6,-10.1,0.0,NNW,2.3,Guanyuan
2017-01-08 15:00:00,33832,2017,1,8,15,35.0,35.0,8.0,39.0,100.0,66.0,7.4,1015.6,-10.4,0.0,NW,3.3,Guanyuan
2017-01-08 16:00:00,33833,2017,1,8,16,3.0,6.0,7.0,36.0,100.0,73.0,6.9,1015.9,-10.4,0.0,NNW,3.0,Guanyuan
2017-01-08 17:00:00,33834,2017,1,8,17,12.0,12.0,6.0,46.0,100.0,58.0,5.9,1016.5,-10.4,0.0,NW,2.0,Guanyuan
2017-01-08 18:00:00,33835,2017,1,8,18,18.0,18.0,6.0,40.0,100.0,62.0,5.7,1016.8,-10.6,0.0,NW,2.7,Guanyuan
2017-01-08 19:00:00,33836,2017,1,8,19,23.0,23.0,6.0,42.0,100.0,56.0,5.4,1017.3,-11.3,0.0,NW,2.9,Guanyuan
2017-01-08 20:00:00,33837,2017,1,8,20,14.0,14.0,5.0,39.0,100.0,57.0,4.9,1018.2,-10.8,0.0,NNW,2.6,Guanyuan
2017-01-08 21:00:00,33838,2017,1,8,21,17.0,17.0,7.0,41.0,100.0,54.0,3.8,1018.7,-11.0,0.0,N,2.5,Guanyuan
2017-01-08 22:00:00,33839,2017,1,8,22,8.0,8.0,6.0,38.0,100.0,56.0,3.5,1019.6,-11.7,0.0,NNW,2.5,Guanyuan
2017-01-08 23:00:00,33840,2017,1,8,23,17.0,17.0,8.0,41.0,100.0,47.0,2.7,1020.7,-11.6,0.0,N,3.2,Guanyuan
2017-01-09 00:00:00,33841,2017,1,9,0,14.0,14.0,6.0,38.0,100.0,46.0,2.4,1021.4,-12.7,0.0,NNW,4.3,Guanyuan
2017-01-09 01:00:00,33842,2017,1,9,1,12.0,12.0,6.0,41.0,100.0,37.0,1.6,1021.7,-13.4,0.0,NNW,4.2,Guanyuan
2017-01-09 02:00:00,33843,2017,1,9,2,13.0,13.0,5.0,35.0,100.0,44.0,1.2,1022.7,-13.0,0.0,NNW,3.2,Guanyuan
2017-01-09 03:00:00,33844,2017,1,9,3,8.0,8.0,5.0,24.0,100.0,61.0,0.6,1023.4,-13.1,0.0,NNW,3.5,Guanyuan
2017-01-09 04:00:00,33845,2017,1,9,4,11.0,11.0,3.0,14.0,100.0,74.0,0.0,1023.8,-13.3,0.0,NW,3.6,Guanyuan
2017-01-09 05:00:00,33846,2017,1,9,5,9.0,9.0,3.0,14.0,100.0,74.0,-0.2,1024.1,-13.5,0.0,NW,3.4,Guanyuan
2017-01-09 06:00:00,33847,2017,1,9,6,7.0,7.0,3.0,19.0,100.0,67.0,-0.5,1024.1,-13.8,0.0,NW,4.6,Guanyuan
2017-01-09 07:00:00,33848,2017,1,9,7,9.0,9.0,3.0,30.0,100.0,51.0,-1.0,1024.7,-14.2,0.0,NW,1.8,Guanyuan
2017-01-09 08:00:00,33849,2017,1,9,8,9.0,9.0,4.0,41.0,100.0,36.0,-1.175,1024.75,-14.4,0.0,NE,1.9,Guanyuan
2017-01-09 09:00:00,33850,2017,1,9,9,12.0,12.0,5.0,40.0,100.0,35.0,-1.1,1025.0,-14.2,0.0,NE,3.9,Guanyuan
2017-01-09 10:00:00,33851,2017,1,9,10,8.0,8.0,5.0,31.0,100.0,49.0,-0.225,1025.0,-14.4,0.0,NE,4.3,Guanyuan
2017-01-09 11:00:00,33852,2017,1,9,11,14.0,14.0,5.0,28.0,100.0,58.0,0.575,1025.0,-14.4,0.0,NE,3.1,Guanyuan
2017-01-09 12:00:00,33853,2017,1,9,12,9.0,9.0,4.0,32.0,100.0,60.0,1.575,1024.25,-14.2,0.0,NW,0.9,Guanyuan
2017-01-09 13:00:00,33854,2017,1,9,13,18.0,18.0,4.0,37.0,100.0,59.0,2.85,1022.75,-14.3,0.0,SW,2.2,Guanyuan
2017-01-09 14:00:00,33855,2017,1,9,14,15.0,20.0,6.0,40.0,100.0,60.0,3.7,1021.6,-14.0,0.0,SW,3.5,Guanyuan
2017-01-09 15:00:00,33856,2017,1,9,15,15.0,20.0,8.0,37.0,100.0,60.0,3.9,1020.66666666667,-14.1,0.0,SW,3.4,Guanyuan
2017-01-09 16:00:00,33857,2017,1,9,16,3.0,29.0,11.0,2.0,100.0,74.0,3.825,1020.0,-13.3,0.0,SW,3.7,Guanyuan
2017-01-09 17:00:00,33858,2017,1,9,17,47.0,47.0,9.0,55.0,100.0,298.0,2.7,1020.0,-12.2,0.0,SW,4.0,Guanyuan
2017-01-09 18:00:00,33859,2017,1,9,18,47.0,63.0,8.0,37.0,100.0,105.0,1.275,1020.0,-10.3,0.0,SW,2.7,Guanyuan
2017-01-09 19:00:00,33860,2017,1,9,19,76.0,97.0,6.0,2.0,100.0,105.0,0.275,1020.0,-9.7,0.0,SW,2.0,Guanyuan
2017-01-09 20:00:00,33861,2017,1,9,20,106.0,158.0,8.0,72.0,100.0,105.0,-0.375,1020.0,-9.5,0.0,SW,3.8,Guanyuan
2017-01-09 21:00:00,33862,2017,1,9,21,131.0,159.0,3.0,75.0,100.0,105.0,-0.35,1020.0,-7.9,0.0,SW,3.3,Guanyuan
2017-01-09 22:00:00,33863,2017,1,9,22,142.0,167.0,3.0,84.0,100.0,105.0,-0.425,1020.0,-7.3,0.0,SW,5.5,Guanyuan
2017-01-09 23:00:00,33864,2017,1,9,23,103.0,103.0,3.0,70.0,100.0,105.0,-0.525,1020.25,-7.1,0.0,NW,2.8,Guanyuan
2017-01-10 00:00:00,33865,2017,1,10,0,20.0,42.0,2.0,16.0,100.0,105.0,-0.55,1021.0,-7.8,0.0,NW,1.9,Guanyuan
2017-01-10 01:00:00,33866,2017,1,10,1,4.0,6.0,2.0,16.0,100.0,105.0,0.575,1021.75,-11.1,0.0,NW,4.8,Guanyuan
2017-01-10 02:00:00,33867,2017,1,10,2,7.0,33.0,2.0,20.0,100.0,105.0,1.525,1022.75,-17.2,0.0,NE,2.9,Guanyuan
2017-01-10 03:00:00,33868,2017,1,10,3,8.0,12.0,2.0,28.0,100.0,105.0,0.4,1023.75,-15.7,0.0,NW,4.8,Guanyuan
2017-01-10 04:00:00,33869,2017,1,10,4,6.0,9.0,2.0,31.0,100.0,105.0,-0.875,1025.0,-16.7,0.0,NW,5.6,Guanyuan
2017-01-10 05:00:00,33870,2017,1,10,5,6.0,6.0,2.0,37.0,100.0,105.0,-1.45,1025.0,-17.0,0.0,NW,4.1,Guanyuan
2017-01-10 06:00:00,33871,2017,1,10,6,5.0,6.0,2.0,31.0,100.0,105.0,-1.475,1025.0,-17.5,0.0,NW,3.6,Guanyuan
2017-01-10 07:00:00,33872,2017,1,10,7,6.0,6.0,2.0,36.0,100.0,105.0,-1.4125,1026.0,-17.3,0.0,NW,2.3,Guanyuan
2017-01-10 08:00:00,33873,2017,1,10,8,8.0,8.0,2.0,53.0,100.0,105.0,-1.24375,1026.75,-17.25,0.0,NW,2.6,Guanyuan
2017-01-10 09:00:00,33874,2017,1,10,9,5.0,6.0,2.0,38.0,100.0,105.0,-1.075,1027.5,-17.2,0.0,NW,2.4,Guanyuan
2017-01-10 10:00:00,33875,2017,1,10,10,10.0,13.0,2.0,23.0,100.0,105.0,0.0666666666666667,1028.0,-17.8,0.0,NW,4.3,Guanyuan
2017-01-10 11:00:00,33876,2017,1,10,11,12.0,25.0,2.0,18.0,100.0,105.0,0.95,1028.0,-19.0,0.0,NW,5.6,Guanyuan
2017-01-10 12:00:00,33877,2017,1,10,12,10.0,10.0,2.0,17.0,100.0,105.0,2.2,1026.75,-19.4,0.0,NW,5.3,Guanyuan
2017-01-10 13:00:00,33878,2017,1,10,13,6.0,11.0,2.0,18.0,100.0,105.0,2.825,1025.75,-19.5,0.0,NW,5.0,Guanyuan
2017-01-10 14:00:00,33879,2017,1,10,14,8.0,21.0,2.0,20.0,100.0,105.0,3.85,1024.5,-19.7,0.0,NW,4.3,Guanyuan
2017-01-10 15:00:00,33880,2017,1,10,15,5.0,9.0,2.0,20.0,100.0,105.0,4.48,1024.0,-20.7,0.0,W,2.0,Guanyuan
2017-01-10 16:00:00,33881,2017,1,10,16,8.0,8.0,2.0,21.0,100.0,105.0,4.05,1024.0,-16.1,0.0,SW,3.4,Guanyuan
2017-01-10 17:00:00,33882,2017,1,10,17,8.0,14.0,2.0,29.0,100.0,105.0,2.35,1025.0,-14.9,0.0,SW,2.7,Guanyuan
2017-01-10 18:00:00,33883,2017,1,10,18,43.0,126.0,4.0,63.0,100.0,95.0,1.425,1025.5,-14.15,0.0,SW,2.0,Guanyuan
2017-01-10 19:00:00,33884,2017,1,10,19,87.0,136.0,12.0,79.0,100.0,95.0,0.5,1026.0,-13.4,0.0,SW,1.7,Guanyuan
2017-01-10 20:00:00,33885,2017,1,10,20,99.0,140.0,9.0,89.0,100.0,95.0,-0.075,1026.0,-12.6,0.0,SW,1.5,Guanyuan
2017-01-10 21:00:00,33886,2017,1,10,21,97.0,137.0,9.0,92.0,100.0,95.0,-0.525,1026.0,-12.0,0.0,SW,0.6,Guanyuan
2017-01-10 22:00:00,33887,2017,1,10,22,93.0,118.0,25.0,89.0,100.0,95.0,-1.425,1026.0,-11.8,0.0,SW,1.6,Guanyuan
2017-01-10 23:00:00,33888,2017,1,10,23,94.0,136.0,53.0,92.0,100.0,95.0,-1.5,1026.0,-11.8,0.0,SW,1.9,Guanyuan
2017-01-11 00:00:00,33889,2017,1,11,0,105.0,140.0,58.0,91.0,100.0,95.0,-2.33333333333333,1026.0,-11.7,0.0,SW,1.3,Guanyuan
2017-01-11 01:00:00,33890,2017,1,11,1,106.0,125.0,55.0,86.0,100.0,95.0,-3.625,1025.0,-11.8,0.0,SW,1.0,Guanyuan
2017-01-11 02:00:00,33891,2017,1,11,2,101.0,123.0,66.0,80.0,100.0,95.0,-4.4,1025.0,-11.8,0.0,SW,1.3,Guanyuan
2017-01-11 03:00:00,33892,2017,1,11,3,104.0,115.0,45.0,80.0,100.0,95.0,-4.95,1025.0,-12.1,0.0,SW,1.2,Guanyuan
2017-01-11 04:00:00,33893,2017,1,11,4,97.0,99.0,31.0,78.0,100.0,95.0,-4.775,1024.25,-11.8,0.0,SW,0.5,Guanyuan
2017-01-11 05:00:00,33894,2017,1,11,5,88.0,88.0,28.0,78.0,100.0,95.0,-5.15,1023.25,-11.5,0.0,SE,1.4,Guanyuan
2017-01-11 06:00:00,33895,2017,1,11,6,61.0,71.0,17.0,79.0,100.0,95.0,-5.225,1023.0,-11.6,0.0,N,1.7,Guanyuan
2017-01-11 07:00:00,33896,2017,1,11,7,47.0,70.0,16.0,85.0,100.0,95.0,-5.625,1023.0,-11.4,0.0,N,0.5,Guanyuan
2017-01-11 08:00:00,33897,2017,1,11,8,63.0,93.0,18.0,92.0,100.0,95.0,-5.975,1023.0,-11.0,0.0,N,0.3,Guanyuan
2017-01-11 09:00:00,33898,2017,1,11,9,69.0,116.0,19.0,97.0,100.0,95.0,-5.1,1023.0,-10.6,0.0,N,0.2,Guanyuan
2017-01-11 10:00:00,33899,2017,1,11,10,56.0,75.0,15.0,97.0,100.0,95.0,-1.85,1023.0,-9.7,0.0,NE,1.2,Guanyuan
2017-01-11 11:00:00,33900,2017,1,11,11,49.0,84.0,10.0,91.0,100.0,95.0,0.625,1023.0,-10.0,0.0,NW,1.1,Guanyuan
2017-01-11 12:00:00,33901,2017,1,11,12,61.0,69.0,11.0,98.0,100.0,95.0,2.575,1021.75,-10.8,0.0,SE,0.7,Guanyuan
2017-01-11 13:00:00,33902,2017,1,11,13,68.0,61.0,18.0,106.0,100.0,93.0,4.4,1020.5,-10.8,0.0,SW,1.5,Guanyuan
2017-01-11 14:00:00,33903,2017,1,11,14,65.0,73.0,18.0,104.0,100.0,91.0,6.04,1019.2,-11.4,0.0,SW,2.5,Guanyuan
2017-01-11 15:00:00,33904,2017,1,11,15,50.0,50.0,17.0,101.0,100.0,89.0,6.4,1019.0,-11.8,0.0,SW,1.5,Guanyuan
2017-01-11 16:00:00,33905,2017,1,11,16,93.0,155.0,27.0,122.0,100.0,74.0,6.525,1018.0,-12.4,0.0,SW,1.9,Guanyuan
2017-01-11 17:00:00,33906,2017,1,11,17,110.0,140.0,24.0,117.0,100.0,34.0,5.625,1018.5,-12.5,0.0,SW,1.5,Guanyuan
2017-01-11 18:00:00,33907,2017,1,11,18,102.0,135.0,25.0,115.0,100.0,19.0,3.6,1019.0,-12.2,0.0,SW,1.3,Guanyuan
2017-01-11 19:00:00,33908,2017,1,11,19,93.0,134.0,31.0,109.0,100.0,19.0,1.475,1019.0,-11.3,0.0,NW,1.0,Guanyuan
2017-01-11 20:00:00,33909,2017,1,11,20,111.0,147.0,35.0,117.0,100.0,19.0,0.05,1019.0,-11.1,0.0,SW,1.5,Guanyuan
2017-01-11 21:00:00,33910,2017,1,11,21,99.0,99.0,21.0,104.0,100.0,19.0,0.4,1020.0,-10.4,0.0,SW,0.9,Guanyuan
2017-01-11 22:00:00,33911,2017,1,11,22,42.0,41.0,5.0,86.0,100.0,19.0,-0.175,1020.0,-10.7,0.0,SE,1.0,Guanyuan
2017-01-11 23:00:00,33912,2017,1,11,23,35.0,35.0,8.0,82.0,100.0,19.0,-0.175,1020.0,-11.3,0.0,NE,1.4,Guanyuan
2017-01-12 00:00:00,33913,2017,1,12,0,21.0,24.0,10.0,75.0,100.0,19.0,1.25,1020.0,-12.8,0.0,NE,1.8,Guanyuan
2017-01-12 01:00:00,33914,2017,1,12,1,20.0,20.0,9.0,57.0,100.0,37.0,-0.475,1020.0,-12.4,0.0,NE,1.2,Guanyuan
2017-01-12 02:00:00,33915,2017,1,12,2,14.0,25.0,1.0,32.0,100.0,64.0,-1.0,1019.0,-12.5,0.0,NE,1.6,Guanyuan
2017-01-12 03:00:00,33916,2017,1,12,3,26.0,16.0,1.0,34.0,100.0,71.0,-1.95,1019.5,-12.5,0.0,NW,0.7,Guanyuan
2017-01-12 04:00:00,33917,2017,1,12,4,23.0,23.0,12.0,38.0,100.0,71.0,-2.1,1019.25,-12.1,0.0,NW,0.2,Guanyuan
2017-01-12 05:00:00,33918,2017,1,12,5,29.0,29.0,12.0,62.0,100.0,71.0,-1.675,1019.0,-12.1,0.0,NE,2.8,Guanyuan
2017-01-12 06:00:00,33919,2017,1,12,6,16.0,33.0,9.0,61.0,100.0,71.0,0.975,1018.25,-12.7,0.0,NE,2.3,Guanyuan
2017-01-12 07:00:00,33920,2017,1,12,7,28.0,28.0,1.0,62.0,100.0,71.0,0.275,1018.75,-12.8,0.0,NW,1.0,Guanyuan
2017-01-12 08:00:00,33921,2017,1,12,8,25.0,35.0,9.0,75.0,100.0,71.0,-1.1,1019.0,-12.7,0.0,NE,1.3,Guanyuan
2017-01-12 09:00:00,33922,2017,1,12,9,30.0,44.0,1.0,60.0,100.0,71.0,-1.05,1019.0,-11.7,0.0,SE,1.1,Guanyuan
2017-01-12 10:00:00,33923,2017,1,12,10,28.0,40.0,9.0,40.0,100.0,71.0,1.15,1019.0,-11.1,0.0,SW,2.3,Guanyuan
2017-01-12 11:00:00,33924,2017,1,12,11,23.0,36.0,12.0,34.0,100.0,76.0,2.48,1019.0,-11.3,0.0,SW,2.2,Guanyuan
2017-01-12 12:00:00,33925,2017,1,12,12,39.0,65.0,7.0,39.0,100.0,76.0,3.66666666666667,1018.0,-11.4,0.0,SW,3.4,Guanyuan
2017-01-12 13:00:00,33926,2017,1,12,13,81.0,104.0,18.0,71.0,100.0,76.0,4.1,1017.25,-12.0,0.0,NW,3.4,Guanyuan
2017-01-12 14:00:00,33927,2017,1,12,14,90.0,95.0,26.0,71.0,100.0,76.0,5.04,1015.6,-12.6,0.0,SW,4.5,Guanyuan
2017-01-12 15:00:00,33928,2017,1,12,15,93.0,115.0,31.0,71.0,100.0,76.0,5.3,1015.0,-12.1,0.0,SW,4.1,Guanyuan
2017-01-12 16:00:00,33929,2017,1,12,16,92.0,141.0,32.0,70.0,100.0,60.0,5.15,1014.0,-12.0,0.0,SW,3.7,Guanyuan
2017-01-12 17:00:00,33930,2017,1,12,17,103.0,120.0,30.0,92.0,100.0,41.0,4.325,1014.0,-11.7,0.0,SW,1.9,Guanyuan
2017-01-12 18:00:00,33931,2017,1,12,18,103.0,138.0,17.0,94.0,100.0,76.0,2.9,1014.0,-11.5,0.0,SW,1.5,Guanyuan
2017-01-12 19:00:00,33932,2017,1,12,19,144.0,181.0,28.0,112.0,100.0,18.0,1.775,1014.25,-10.9,0.0,SW,1.5,Guanyuan
2017-01-12 20:00:00,33933,2017,1,12,20,153.0,173.0,26.0,119.0,100.0,2.0,0.975,1015.0,-10.7,0.0,SW,0.7,Guanyuan
2017-01-12 21:00:00,33934,2017,1,12,21,68.0,68.0,13.0,63.0,100.0,52.0,-0.25,1015.0,-10.5,0.0,SW,1.1,Guanyuan
2017-01-12 22:00:00,33935,2017,1,12,22,10.0,57.0,9.0,14.0,100.0,109.0,2.025,1016.0,-11.7,0.0,NW,3.0,Guanyuan
2017-01-12 23:00:00,33936,2017,1,12,23,5.0,25.0,9.0,23.0,100.0,105.0,3.675,1016.5,-14.5,0.0,NW,2.4,Guanyuan
2017-01-13 00:00:00,33937,2017,1,13,0,7.0,13.0,12.0,21.0,100.0,110.0,3.05,1017.0,-15.6,0.0,NW,3.1,Guanyuan
2017-01-13 01:00:00,33938,2017,1,13,1,17.0,17.0,6.0,10.0,100.0,109.0,2.425,1017.0,-16.9,0.0,NW,2.6,Guanyuan
2017-01-13 02:00:00,33939,2017,1,13,2,11.0,7.0,12.0,35.0,100.0,81.0,1.125,1018.0,-16.6,0.0,NE,3.3,Guanyuan
2017-01-13 03:00:00,33940,2017,1,13,3,10.0,10.0,6.0,27.0,100.0,93.0,0.05,1018.5,-16.9,0.0,NE,4.0,Guanyuan
2017-01-13 04:00:00,33941,2017,1,13,4,4.0,5.0,9.0,25.0,100.0,99.0,-0.875,1019.0,-18.4,0.0,NE,1.3,Guanyuan
2017-01-13 05:00:00,33942,2017,1,13,5,4.0,5.0,9.0,31.0,100.0,77.0,-2.15,1019.0,-18.3,0.0,NE,0.9,Guanyuan
2017-01-13 06:00:00,33943,2017,1,13,6,11.0,8.0,9.0,35.0,100.0,65.0,-3.175,1019.5,-18.0,0.0,NE,1.5,Guanyuan
2017-01-13 07:00:00,33944,2017,1,13,7,19.0,21.0,12.0,28.0,100.0,77.0,-3.0,1020.0,-18.3,0.0,NE,2.9,Guanyuan
2017-01-13 08:00:00,33945,2017,1,13,8,19.0,23.0,9.0,41.0,100.0,63.0,-2.175,1021.0,-18.0,0.0,NE,3.2,Guanyuan
2017-01-13 09:00:00,33946,2017,1,13,9,23.0,36.0,9.0,50.0,100.0,54.0,-1.65,1021.75,-18.1,0.0,NW,5.3,Guanyuan
2017-01-13 10:00:00,33947,2017,1,13,10,12.0,23.0,12.0,36.0,100.0,68.0,-0.9,1022.75,-18.5,0.0,NW,3.6,Guanyuan
2017-01-13 11:00:00,33948,2017,1,13,11,18.0,20.0,6.0,36.0,100.0,77.0,0.15,1023.0,-18.6,0.0,NE,4.7,Guanyuan
2017-01-13 12:00:00,33949,2017,1,13,12,13.0,22.0,6.0,29.0,100.0,101.0,1.025,1023.0,-19.6,0.0,NE,3.8,Guanyuan
2017-01-13 13:00:00,33950,2017,1,13,13,17.0,30.0,12.0,26.0,100.0,103.0,1.95,1022.0,-20.4,0.0,NW,5.7,Guanyuan
2017-01-13 14:00:00,33951,2017,1,13,14,9.0,17.0,2.0,19.0,100.0,106.0,2.8,1021.8,-21.5,0.0,NW,4.3,Guanyuan
2017-01-13 15:00:00,33952,2017,1,13,15,10.0,39.0,3.0,23.0,100.0,97.0,3.2,1022.0,-22.1,0.0,NW,4.4,Guanyuan
2017-01-13 16:00:00,33953,2017,1,13,16,14.0,20.0,1.0,25.0,100.0,104.0,3.25,1022.0,-22.8,0.0,NW,3.8,Guanyuan
2017-01-13 17:00:00,33954,2017,1,13,17,15.0,17.0,7.0,27.0,100.0,96.0,2.9,1022.0,-22.9,0.0,NW,2.3,Guanyuan
2017-01-13 18:00:00,33955,2017,1,13,18,16.0,15.0,14.0,38.0,100.0,86.0,2.175,1022.0,-22.9,0.0,NW,3.3,Guanyuan
2017-01-13 19:00:00,33956,2017,1,13,19,17.0,23.0,3.0,40.0,100.0,80.0,1.525,1023.0,-23.4,0.0,NW,3.8,Guanyuan
2017-01-13 20:00:00,33957,2017,1,13,20,20.0,30.0,14.0,42.0,100.0,66.0,0.825,1023.0,-23.9,0.0,NW,3.0,Guanyuan
2017-01-13 21:00:00,33958,2017,1,13,21,13.0,40.0,7.0,38.0,100.0,55.0,0.075,1024.0,-23.6,0.0,NW,3.6,Guanyuan
2017-01-13 22:00:00,33959,2017,1,13,22,25.0,30.0,10.0,44.0,100.0,51.0,-0.5,1024.75,-23.0,0.0,NW,3.4,Guanyuan
2017-01-13 23:00:00,33960,2017,1,13,23,16.0,22.0,17.0,41.0,100.0,60.0,-0.8,1025.0,-23.0,0.0,NE,2.5,Guanyuan
2017-01-14 00:00:00,33961,2017,1,14,0,24.0,28.0,17.0,53.0,100.0,44.0,-1.55,1026.0,-22.7,0.0,SE,0.6,Guanyuan
2017-01-14 01:00:00,33962,2017,1,14,1,24.0,30.0,15.0,65.0,100.0,32.0,-2.425,1026.0,-22.1,0.0,NE,2.2,Guanyuan
2017-01-14 02:00:00,33963,2017,1,14,2,9.0,32.0,18.0,66.0,100.0,24.0,-2.45,1026.5,-22.6,0.0,NE,1.2,Guanyuan
2017-01-14 03:00:00,33964,2017,1,14,3,19.0,20.0,21.0,48.0,100.0,35.0,-4.125,1027.0,-21.6,0.0,NE,2.9,Guanyuan
2017-01-14 04:00:00,33965,2017,1,14,4,19.0,22.0,17.0,46.0,100.0,38.0,-4.15,1027.25,-22.6,0.0,NE,2.6,Guanyuan
2017-01-14 05:00:00,33966,2017,1,14,5,22.0,20.0,16.0,53.0,100.0,40.0,-4.875,1027.5,-21.7,0.0,NE,1.6,Guanyuan
2017-01-14 06:00:00,33967,2017,1,14,6,7.0,9.0,9.0,38.0,100.0,51.0,-5.025,1027.25,-21.7,0.0,NE,3.1,Guanyuan
2017-01-14 07:00:00,33968,2017,1,14,7,10.0,25.0,16.0,57.0,100.0,24.0,-4.95,1027.75,-21.9,0.0,NE,1.8,Guanyuan
2017-01-14 08:00:00,33969,2017,1,14,8,25.0,25.0,14.0,71.0,100.0,15.0,-5.6,1028.25,-22.0,0.0,NE,1.5,Guanyuan
2017-01-14 09:00:00,33970,2017,1,14,9,29.0,47.0,19.0,72.0,100.0,21.0,-4.8,1029.0,-20.9,0.0,NE,2.9,Guanyuan
2017-01-14 10:00:00,33971,2017,1,14,10,27.0,32.0,24.0,49.0,100.0,41.0,-2.575,1030.0,-21.7,0.0,NE,3.6,Guanyuan
2017-01-14 11:00:00,33972,2017,1,14,11,28.0,27.0,17.0,57.0,100.0,49.0,-1.475,1030.0,-22.0,0.0,NE,3.0,Guanyuan
2017-01-14 12:00:00,33973,2017,1,14,12,17.0,22.0,15.0,38.0,100.0,66.0,-0.175,1029.75,-22.5,0.0,NE,1.3,Guanyuan
2017-01-14 13:00:00,33974,2017,1,14,13,9.0,9.0,3.0,29.0,100.0,77.0,1.075,1028.75,-22.9,0.0,NE,1.7,Guanyuan
2017-01-14 14:00:00,33975,2017,1,14,14,19.0,22.0,14.0,41.0,100.0,75.0,1.96,1028.0,-23.5,0.0,SE,2.5,Guanyuan
2017-01-14 15:00:00,33976,2017,1,14,15,20.0,18.0,2.0,36.0,100.0,89.0,2.63333333333333,1028.0,-24.0,0.0,SE,2.1,Guanyuan
2017-01-14 16:00:00,33977,2017,1,14,16,10.0,24.0,7.0,38.0,100.0,73.0,2.65,1028.0,-22.3,0.0,NE,2.4,Guanyuan
2017-01-14 17:00:00,33978,2017,1,14,17,27.0,40.0,14.0,51.0,100.0,53.0,1.725,1028.5,-23.0,0.0,SE,1.6,Guanyuan
2017-01-14 18:00:00,33979,2017,1,14,18,25.0,48.0,13.0,57.0,100.0,53.0,0.75,1029.25,-22.1,0.0,SE,1.7,Guanyuan
2017-01-14 19:00:00,33980,2017,1,14,19,33.0,59.0,17.0,59.0,100.0,22.0,-0.1,1030.0,-19.6,0.0,SE,1.4,Guanyuan
2017-01-14 20:00:00,33981,2017,1,14,20,47.0,78.0,30.0,80.0,100.0,12.0,-0.575,1030.0,-18.6,0.0,SE,2.3,Guanyuan
2017-01-14 21:00:00,33982,2017,1,14,21,50.0,156.0,31.0,88.0,100.0,1.0,-1.4,1031.0,-9.6,0.0,SE,1.9,Guanyuan
2017-01-14 22:00:00,33983,2017,1,14,22,41.0,84.0,7.0,72.0,100.0,11.0,-1.925,1031.5,-8.4,0.0,SW,2.0,Guanyuan
2017-01-14 23:00:00,33984,2017,1,14,23,23.0,74.0,16.0,61.0,100.0,32.0,-2.65,1032.25,-8.3,0.0,SW,2.0,Guanyuan
2017-01-15 00:00:00,33985,2017,1,15,0,26.0,44.0,11.0,54.0,100.0,38.0,-3.5,1033.0,-8.3,0.0,SW,1.4,Guanyuan
2017-01-15 01:00:00,33986,2017,1,15,1,44.0,89.0,15.0,66.0,100.0,9.0,-4.0,1033.0,-8.3,0.0,SW,0.6,Guanyuan
2017-01-15 02:00:00,33987,2017,1,15,2,33.0,50.0,10.0,45.0,100.0,33.0,-4.725,1033.0,-8.4,0.0,SW,0.7,Guanyuan
2017-01-15 03:00:00,33988,2017,1,15,3,35.0,51.0,17.0,48.0,100.0,22.0,-4.825,1033.0,-8.2,0.0,NE,1.2,Guanyuan
2017-01-15 04:00:00,33989,2017,1,15,4,45.0,45.0,19.0,42.0,100.0,36.0,-4.95,1033.0,-8.1,0.0,SW,1.6,Guanyuan
2017-01-15 05:00:00,33990,2017,1,15,5,22.0,22.0,13.0,25.0,100.0,54.0,-4.05,1032.75,-7.9,0.0,SW,1.6,Guanyuan
2017-01-15 06:00:00,33991,2017,1,15,6,25.0,23.0,17.0,27.0,100.0,55.0,-4.075,1032.0,-8.1,0.0,SW,0.7,Guanyuan
2017-01-15 07:00:00,33992,2017,1,15,7,34.0,42.0,6.0,46.0,100.0,44.0,-4.125,1032.0,-8.5,0.0,SW,1.3,Guanyuan
2017-01-15 08:00:00,33993,2017,1,15,8,22.0,36.0,11.0,41.0,100.0,49.0,-4.25,1031.5,-8.7,0.0,SW,1.4,Guanyuan
2017-01-15 09:00:00,33994,2017,1,15,9,30.0,34.0,6.0,43.0,100.0,45.0,-4.025,1031.5,-8.9,0.0,SW,2.3,Guanyuan
2017-01-15 10:00:00,33995,2017,1,15,10,30.0,39.0,15.0,33.0,100.0,50.0,-3.675,1031.5,-8.9,0.0,SW,2.7,Guanyuan
2017-01-15 11:00:00,33996,2017,1,15,11,35.0,62.0,16.0,40.0,100.0,44.0,-2.66,1031.0,-9.3,0.0,SW,1.8,Guanyuan
